mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_,sticker_num
63630-16,IMETEOLABS PWS-600,048952,2024-09-26T00:00:00Z,С-БТЦ/27-09-2023/281035030,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-281035030,2023-09-27T00:00:00Z,1778188151696654336,
63630-16,PWS 600,051816,2024-09-26T00:00:00Z,С-В/27-09-2023/283440400,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-283440400,2023-09-27T00:00:00Z,1778735934193270784,
63630-16,PWS 600,051817,2024-09-26T00:00:00Z,С-В/27-09-2023/283440402,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-283440402,2023-09-27T00:00:00Z,1778735934196416512,
63630-16,PWS 600,046906,2024-09-26T00:00:00Z,С-В/27-09-2023/283440403,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-283440403,2023-09-27T00:00:00Z,1778735934224728064,
63630-16,PWS 600,046908,2024-09-26T00:00:00Z,С-В/27-09-2023/283440406,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-283440406,2023-09-27T00:00:00Z,1778735934227873792,
63630-16,PWS 600,044817,2024-09-26T00:00:00Z,С-В/27-09-2023/283440405,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-283440405,2023-09-27T00:00:00Z,1778735934232068096,
63630-16,PWS 600,045111,2024-09-26T00:00:00Z,С-В/27-09-2023/283440398,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-283440398,2023-09-27T00:00:00Z,1778735935317344256,
63630-16,PWS 500,050757,2024-09-25T00:00:00Z,С-ДЮП/26-09-2023/281395377,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-281395377,2023-09-26T00:00:00Z,1778275964278538240,
63630-16,PWS 600,045107,2024-09-24T00:00:00Z,С-В/25-09-2023/283363247,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-283363247,2023-09-25T00:00:00Z,1778728677728583680,
63630-16,PWS 600,051555,2024-09-24T00:00:00Z,С-В/25-09-2023/283363248,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-283363248,2023-09-25T00:00:00Z,1778728677731729408,
