mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_,sticker_num
77386-20,Нет модификации,0046210017,2024-03-22T00:00:00Z,С-В/23-03-2023/234738799,Пригодно,ДВС-01,Датчики скорости ветра,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-234738799,2023-03-23T00:00:00Z,1774874825963077632,
77386-20,Нет модификации,0046220131,2024-03-22T00:00:00Z,С-В/23-03-2023/234738800,Пригодно,ДВС-01,Датчики скорости ветра,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-234738800,2023-03-23T00:00:00Z,1774874825963077634,
77386-20,Нет модификации,0046220132,2024-03-22T00:00:00Z,С-В/23-03-2023/234738802,Пригодно,ДВС-01,Датчики скорости ветра,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-234738802,2023-03-23T00:00:00Z,1774874825963077637,
77386-20,Нет модификации,0046210140,2023-11-16T00:00:00Z,С-В/17-11-2022/203227664,Пригодно,ДВС-01,Датчики скорости ветра,2022,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-203227664,2022-11-17T00:00:00Z,1774882490908934147,
77386-20,Нет модификации,0046210139,2023-09-14T00:00:00Z,С-В/15-09-2022/188722180,Пригодно,ДВС-01,Датчики скорости ветра,2022,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-188722180,2022-09-15T00:00:00Z,1774881949401219078,
77386-20,Нет модификации,0046210127,2023-09-14T00:00:00Z,С-В/15-09-2022/188722181,Пригодно,ДВС-01,Датчики скорости ветра,2022,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-188722181,2022-09-15T00:00:00Z,1774881949401219079,
77386-20,Нет модификации,0046210141,2022-09-09T00:00:00Z,С-В/10-09-2021/95479347,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479347,2021-09-10T00:00:00Z,1774882888331821056,Нет данных
77386-20,Нет модификации,0046210137,2022-09-09T00:00:00Z,С-В/10-09-2021/95479353,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479353,2021-09-10T00:00:00Z,1774882888331821058,Нет данных
77386-20,Нет модификации,0046210135,2022-09-09T00:00:00Z,С-В/10-09-2021/95479355,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479355,2021-09-10T00:00:00Z,1774882888331821061,Нет данных
77386-20,Нет модификации,0046210130,2022-09-09T00:00:00Z,С-В/10-09-2021/95479361,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479361,2021-09-10T00:00:00Z,1774882888331821062,Нет данных
77386-20,Нет модификации,0046210140,2022-09-09T00:00:00Z,С-В/10-09-2021/95479363,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479363,2021-09-10T00:00:00Z,1774882888332869632,Нет данных
77386-20,Нет модификации,0046210132,2022-09-09T00:00:00Z,С-В/10-09-2021/95479365,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479365,2021-09-10T00:00:00Z,1774882888332869633,Нет данных
77386-20,Нет модификации,0046210138,2022-09-09T00:00:00Z,С-В/10-09-2021/95479368,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479368,2021-09-10T00:00:00Z,1774882888332869635,Нет данных
77386-20,Нет модификации,0046210139,2022-09-09T00:00:00Z,С-В/10-09-2021/95479371,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479371,2021-09-10T00:00:00Z,1774882888332869637,Нет данных
77386-20,Нет модификации,0046210127,2022-09-09T00:00:00Z,С-В/10-09-2021/95479373,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479373,2021-09-10T00:00:00Z,1774882888332869638,Нет данных
77386-20,Нет модификации,0046210131,2022-09-09T00:00:00Z,С-В/10-09-2021/95479374,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479374,2021-09-10T00:00:00Z,1774882888333918208,Нет данных
77386-20,Нет модификации,0046210136,2022-09-06T00:00:00Z,С-В/07-09-2021/95479386,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479386,2021-09-07T00:00:00Z,1774882888333918212,Нет данных
77386-20,Нет модификации,0046210128,2022-09-06T00:00:00Z,С-В/07-09-2021/95479388,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479388,2021-09-07T00:00:00Z,1774882888333918213,Нет данных
77386-20,Нет модификации,0046210144,2022-09-06T00:00:00Z,С-В/07-09-2021/95479390,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479390,2021-09-07T00:00:00Z,1774882888333918214,Нет данных
77386-20,Нет модификации,0046210143,2022-09-06T00:00:00Z,С-В/07-09-2021/95479392,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479392,2021-09-07T00:00:00Z,1774882888334966784,Нет данных
77386-20,Нет модификации,0046210142,2022-09-06T00:00:00Z,С-В/07-09-2021/95479394,Пригодно,ДВС-01,Датчики скорости ветра,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-95479394,2021-09-07T00:00:00Z,1774882888334966785,Нет данных
