mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_,sticker_num
40333-09,Нет модификации,Н1770008,2025-01-10T00:00:00Z,С-В/11-01-2024/307391450,Пригодно,WXT520,Метеостанции автоматические,2024,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-307391450,2024-01-11T00:00:00Z,1787894368699416576,
65362-16,WXT536,P4810836,2025-01-10T00:00:00Z,С-В/11-01-2024/307391445,Пригодно,WXT530,Метеостанции автоматические,2024,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-307391445,2024-01-11T00:00:00Z,1787894368797982720,
65362-16,"WXT 530, модификации WXT536",S4730775,2025-01-08T00:00:00Z,С-БЯ/09-01-2024/306145482,Пригодно,WXT530,Метеостанции автоматические,2024,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-306145482,2024-01-09T00:00:00Z,1787691064894685184,
40333-09,WXT520,G0910021,2025-01-08T00:00:00Z,С-БЯ/09-01-2024/306361190,Пригодно,WXT520,Метеостанции автоматические,2024,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-306361190,2024-01-09T00:00:00Z,1787704962928607232,
65362-16,WXT536,T3850934,2024-12-25T00:00:00Z,С-ГОУ/26-12-2023/305935277,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ОБЬ-ИРТЫШСКОЕ УГМС""",True,1-305935277,2023-12-26T00:00:00Z,1787609476587585536,
40333-09,WXT520,D2850009,2024-12-25T00:00:00Z,С-БТЦ/26-12-2023/304817624,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-304817624,2023-12-26T00:00:00Z,1786447985140301824,
40333-09,WXT520,H3930004,2024-12-25T00:00:00Z,С-БТЦ/26-12-2023/304817620,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-304817620,2023-12-26T00:00:00Z,1786447985153933312,
40333-09,Нет модификации,D3210008,2024-12-24T00:00:00Z,С-В/25-12-2023/306038725,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-306038725,2023-12-25T00:00:00Z,1787624559264923648,
40333-14,Нет модификации,L2050117,2024-12-14T00:00:00Z,С-В/15-12-2023/303187948,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-303187948,2023-12-15T00:00:00Z,1785809375044042752,
40333-14,WXT520,N0720168,,И-БТЦ/14-12-2023/301750823,Непригодно,WXT520,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",False,1-301750823,2023-12-14T00:00:00Z,1785272426531127296,
65362-16,WXT530,S3340539,2024-12-10T00:00:00Z,С-ДЮП/11-12-2023/301310366,Пригодно,WXT530,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-301310366,2023-12-11T00:00:00Z,1785143766910238720,
65362-16,WXT530 мод. WXT536,N4220037,2024-12-07T00:00:00Z,С-ДЮП/08-12-2023/301310365,Пригодно,WXT530,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-301310365,2023-12-08T00:00:00Z,1785143766913384448,
65362-16,WXT536,R4230504,2024-12-06T00:00:00Z,С-В/07-12-2023/300861494,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-300861494,2023-12-07T00:00:00Z,1784999344366157824,
40333-14,WXT520,N0230379,2024-12-04T00:00:00Z,С-БТЦ/05-12-2023/299245732,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-299245732,2023-12-05T00:00:00Z,1784439348473626624,
40333-14,WXT520,N0230381,2024-12-04T00:00:00Z,С-БТЦ/05-12-2023/299245733,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-299245733,2023-12-05T00:00:00Z,1784439348484112384,
40333-14,WXT520,M0940360,2024-12-04T00:00:00Z,С-БТЦ/05-12-2023/299245734,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-299245734,2023-12-05T00:00:00Z,1784439348494598144,
65362-16,WXT536,V1630985,2024-12-04T00:00:00Z,С-БТЦ/05-12-2023/299306425,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-299306425,2023-12-05T00:00:00Z,1784445787224145920,
40333-14,Нет модификации,L2030293,2024-12-04T00:00:00Z,С-В/05-12-2023/299602175,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-299602175,2023-12-05T00:00:00Z,1784526474712186880,
65362-16,WXT536,S4410412,,И-В/04-12-2023/301746756,Непригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",False,1-301746756,2023-12-04T00:00:00Z,1785271949896712192,
65362-16,WXT536,V0530388,2024-11-29T00:00:00Z,С-БТЦ/30-11-2023/298238966,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-298238966,2023-11-30T00:00:00Z,1784003240014118912,
65362-16,WXT536,V0321501,2024-11-29T00:00:00Z,С-БТЦ/30-11-2023/298238967,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-298238967,2023-11-30T00:00:00Z,1784003240039284736,
65362-16,WXT536,R4040132,2024-11-28T00:00:00Z,С-БТЦ/29-11-2023/298238968,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-298238968,2023-11-29T00:00:00Z,1784003240042430464,
40333-14,Нет модификации,WXT520 - 40588,2024-11-28T00:00:00Z,С-В/29-11-2023/301746758,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746758,2023-11-29T00:00:00Z,1785271949926072320,
40333-14,Нет модификации,L 45105457,2024-11-28T00:00:00Z,С-В/29-11-2023/301746757,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746757,2023-11-29T00:00:00Z,1785271949933412352,
65362-16,WXT536,S4450467,2024-11-28T00:00:00Z,С-В/29-11-2023/301746759,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746759,2023-11-29T00:00:00Z,1785271949943898112,
65362-16,WXT536,S4610366,2024-11-28T00:00:00Z,С-В/29-11-2023/301746760,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746760,2023-11-29T00:00:00Z,1785271949982695424,
65362-16,WXT536,S4410411,2024-11-27T00:00:00Z,С-В/28-11-2023/301746765,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746765,2023-11-28T00:00:00Z,1785271949964869632,
65362-16,WXT536,S4520886,2024-11-27T00:00:00Z,С-В/28-11-2023/301746764,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746764,2023-11-28T00:00:00Z,1785271949969063936,
65362-16,WXT536,S3420634,2024-11-27T00:00:00Z,С-В/28-11-2023/301746761,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746761,2023-11-28T00:00:00Z,1785271949978501120,
65362-16,WXT536,S4550087,2024-11-27T00:00:00Z,С-В/28-11-2023/301746763,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746763,2023-11-28T00:00:00Z,1785271949985841152,
65362-16,WXT536,S4530454,2024-11-27T00:00:00Z,С-В/28-11-2023/301746762,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746762,2023-11-28T00:00:00Z,1785271949990035456,
65362-16,WXT536,S3820304,2024-11-27T00:00:00Z,С-В/28-11-2023/299035768,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-299035768,2023-11-28T00:00:00Z,1784362021008965632,
65362-16,WXT536,P4510858,2024-11-27T00:00:00Z,С-В/28-11-2023/299035767,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-299035767,2023-11-28T00:00:00Z,1784362021023645696,
40333-09,Нет модификации,J0610008,2024-11-27T00:00:00Z,С-В/28-11-2023/299035764,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-299035764,2023-11-28T00:00:00Z,1784362021051957248,
40333-14,Нет модификации,M2220058,2024-11-27T00:00:00Z,С-В/28-11-2023/299035766,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-299035766,2023-11-28T00:00:00Z,1784362021072928768,
65362-16,WXT536,S3430104,2024-11-27T00:00:00Z,С-В/28-11-2023/299035762,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-299035762,2023-11-28T00:00:00Z,1784362021105434624,
40333-14,WXT520,К3840013,2024-11-26T00:00:00Z,С-БИ/27-11-2023/297845859,Пригодно,WXT520,Метеостанции автоматические,2023,"ФБУ ""ВОЛГОГРАДСКИЙ ЦСМ""",True,1-297845859,2023-11-27T00:00:00Z,1783902772979040256,
65362-16,WXT536,U0910759,2024-11-26T00:00:00Z,С-БТЦ/27-11-2023/297553861,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-297553861,2023-11-27T00:00:00Z,1783822445775421440,
40333-09,WXT520,J2610005,2024-11-26T00:00:00Z,С-БТЦ/27-11-2023/297553883,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-297553883,2023-11-27T00:00:00Z,1783822445929562112,
40333-09,Нет модификации,H1240032,2024-11-26T00:00:00Z,С-В/27-11-2023/298200255,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-298200255,2023-11-27T00:00:00Z,1783994427301167104,
65362-16,Нет модификации,R3240719,2024-11-23T00:00:00Z,С-АШ/24-11-2023/296704091,Пригодно,WXT530,Метеостанции автоматические,2023,"ФБУ ""КРАСНОЯРСКИЙ ЦСМ""",True,1-296704091,2023-11-24T00:00:00Z,1783437483348852736,
65362-16,WXT536,R0320069,2024-11-21T00:00:00Z,С-БТЦ/22-11-2023/299245730,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-299245730,2023-11-22T00:00:00Z,1784439348421197824,
40333-14,WXT520,N0230386,2024-11-21T00:00:00Z,С-БТЦ/22-11-2023/299245735,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-299245735,2023-11-22T00:00:00Z,1784439348428537856,
40333-14,WXT520,N0230388,2024-11-21T00:00:00Z,С-БТЦ/22-11-2023/299245736,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-299245736,2023-11-22T00:00:00Z,1784439348432732160,
65362-16,WXT536,S1910139,2024-11-21T00:00:00Z,С-БТЦ/22-11-2023/299245731,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-299245731,2023-11-22T00:00:00Z,1784439348462092288,
40333-14,WXT520,J0930013,2024-11-20T00:00:00Z,С-БЯ/21-11-2023/298468859,Пригодно,WXT520,Метеостанции автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-298468859,2023-11-21T00:00:00Z,1784081422724628480,
65362-16,WXT536,S4520885,2024-11-20T00:00:00Z,С-В/21-11-2023/301746767,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746767,2023-11-21T00:00:00Z,1785271949972209664,
65362-16,WXT536,U0530256,2024-11-20T00:00:00Z,С-В/21-11-2023/301746766,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746766,2023-11-21T00:00:00Z,1785271949975355392,
65362-16,WXT536,S0720535,2024-11-20T00:00:00Z,С-В/21-11-2023/301749362,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301749362,2023-11-21T00:00:00Z,1785272053135310848,
65362-16,WXT532,N4140239,2024-11-19T00:00:00Z,С-БТЦ/20-11-2023/295525813,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-295525813,2023-11-20T00:00:00Z,1783087965437689856,
40333-14,Нет модификации,L5110340,2024-11-19T00:00:00Z,С-В/20-11-2023/296553508,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-296553508,2023-11-20T00:00:00Z,1783367342665760768,
65362-16,WXT536,S4230257,2024-11-19T00:00:00Z,С-В/20-11-2023/296553503,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-296553503,2023-11-20T00:00:00Z,1783367342680440832,
65362-16,WXT536,S4230052,2024-11-19T00:00:00Z,С-В/20-11-2023/296553505,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-296553505,2023-11-20T00:00:00Z,1783367342687780864,
65362-16,WXT536,S4230053,2024-11-19T00:00:00Z,С-В/20-11-2023/296553502,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-296553502,2023-11-20T00:00:00Z,1783367342695120896,
65362-16,WXT536,U0510868,2024-11-16T00:00:00Z,С-В/17-11-2023/301746770,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746770,2023-11-17T00:00:00Z,1785271949805486080,
65362-16,WXT536,U0510854,2024-11-16T00:00:00Z,С-В/17-11-2023/301746769,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746769,2023-11-17T00:00:00Z,1785271950007861248,
65362-16,WXT536,U0430294,2024-11-16T00:00:00Z,С-В/17-11-2023/301746768,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746768,2023-11-17T00:00:00Z,1785271950015201280,
40333-09,WXT520,K3840007,2024-11-15T00:00:00Z,С-БТЦ/16-11-2023/294919164,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-294919164,2023-11-16T00:00:00Z,1782733155685367808,
65362-16,WXT536,U3250768,2024-11-14T00:00:00Z,С-БТЦ/15-11-2023/294919152,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-294919152,2023-11-15T00:00:00Z,1782733155120185344,
65362-16,WXT536,R2140582,2024-11-14T00:00:00Z,С-В/15-11-2023/295542097,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295542097,2023-11-15T00:00:00Z,1783090854756352000,
40333-14,Нет модификации,L3810376,2024-11-14T00:00:00Z,С-В/15-11-2023/295947689,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295947689,2023-11-15T00:00:00Z,1783186704642867200,
65362-16,WXT536,S4530452,2024-11-14T00:00:00Z,С-В/15-11-2023/301746772,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746772,2023-11-15T00:00:00Z,1785271949746765824,
65362-16,WXT536,S4550791,2024-11-14T00:00:00Z,С-В/15-11-2023/301746773,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-301746773,2023-11-15T00:00:00Z,1785271949757251584,
65362-16,Нет модификации,Р2220558,2024-11-07T00:00:00Z,С-АШ/08-11-2023/292892832,Пригодно,WXT530,Метеостанции автоматические,2023,"ФБУ ""КРАСНОЯРСКИЙ ЦСМ""",True,1-292892832,2023-11-08T00:00:00Z,1781989171579060224,
65362-16,Нет модификации,R3240720,2024-11-07T00:00:00Z,С-АШ/08-11-2023/292892830,Пригодно,WXT530,Метеостанции автоматические,2023,"ФБУ ""КРАСНОЯРСКИЙ ЦСМ""",True,1-292892830,2023-11-08T00:00:00Z,1781989171586400256,
40333-14,Нет модификации,K4840008,2024-11-06T00:00:00Z,С-В/07-11-2023/293317429,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-293317429,2023-11-07T00:00:00Z,1782106567962787840,
40333-09,Нет модификации,J0550009,2024-11-01T00:00:00Z,С-В/02-11-2023/293152574,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-293152574,2023-11-02T00:00:00Z,1782077347462119424,
65362-16,WXT532,U1510749,2024-10-30T00:00:00Z,С-БТЦ/31-10-2023/290721713,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-290721713,2023-10-31T00:00:00Z,1781282896180412416,
65362-16,WXT536,L3810385,2024-10-29T00:00:00Z,С-БТЦ/30-10-2023/290333072,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-290333072,2023-10-30T00:00:00Z,1781192707902799872,
65362-16,WXT536,S4940214,2024-10-29T00:00:00Z,С-БТЦ/30-10-2023/290333075,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-290333075,2023-10-30T00:00:00Z,1781192707921674240,
40333-14,Нет модификации,K3230015,2024-10-26T00:00:00Z,С-В/27-10-2023/292653124,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-292653124,2023-10-27T00:00:00Z,1781921268370505728,
40333-09,Нет модификации,G3930013,2024-10-26T00:00:00Z,С-В/27-10-2023/291004984,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-291004984,2023-10-27T00:00:00Z,1781360280408686592,
65362-16,WXT534,U5230355,2024-10-25T00:00:00Z,С-АФН/26-10-2023/290829058,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ВЕРХНЕ-ВОЛЖСКОЕ УГМС""",True,1-290829058,2023-10-26T00:00:00Z,1781290827778097152,
65362-16,WXT536,V0530392,2024-10-25T00:00:00Z,С-БТЦ/26-10-2023/289530858,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-289530858,2023-10-26T00:00:00Z,1780825571087876096,
40333-14,WXT520,К3840014,2024-10-24T00:00:00Z,С-БИ/25-10-2023/289348014,Пригодно,WXT520,Метеостанции автоматические,2023,"ФБУ ""ВОЛГОГРАДСКИЙ ЦСМ""",True,1-289348014,2023-10-25T00:00:00Z,1780764224522289152,
65362-16,WXT536,S4410988,2024-10-24T00:00:00Z,С-В/25-10-2023/295659811,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295659811,2023-10-25T00:00:00Z,1783101215733710848,
65362-16,WXT536,S4530453,2024-10-24T00:00:00Z,С-В/25-10-2023/295659810,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295659810,2023-10-25T00:00:00Z,1783101215768313856,
65362-16,WXT536,S4520887,2024-10-24T00:00:00Z,С-В/25-10-2023/295659809,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295659809,2023-10-25T00:00:00Z,1783101215772508160,
65362-16,WXT536,S4410043,2024-10-24T00:00:00Z,С-В/25-10-2023/295659808,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295659808,2023-10-25T00:00:00Z,1783101215776702464,
65362-16,WXT536,S4410045,2024-10-24T00:00:00Z,С-В/25-10-2023/295659807,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295659807,2023-10-25T00:00:00Z,1783101215795576832,
65362-16,WXT536,P2950040,2024-10-16T00:00:00Z,С-БТЦ/17-10-2023/288585749,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-288585749,2023-10-17T00:00:00Z,1780555959152672768,
65362-16,WXT536,P2950045,2024-10-16T00:00:00Z,С-БТЦ/17-10-2023/288585748,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-288585748,2023-10-17T00:00:00Z,1780555959313104896,
65362-16,WXT536,P4510857,2024-10-15T00:00:00Z,С-БТЦ/16-10-2023/288585751,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-288585751,2023-10-16T00:00:00Z,1780555959007969280,
65362-16,WXT536,P4510854,2024-10-15T00:00:00Z,С-БТЦ/16-10-2023/288585752,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-288585752,2023-10-16T00:00:00Z,1780555959106535424,
40333-14,Нет модификации,L3950658,2024-10-15T00:00:00Z,С-В/16-10-2023/287836118,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-287836118,2023-10-16T00:00:00Z,1780193092255612928,
40333-14,Нет модификации,L3950656,2024-10-15T00:00:00Z,С-В/16-10-2023/287836116,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-287836116,2023-10-16T00:00:00Z,1780193092262952960,
40333-09,Нет модификации,G0910005,2024-10-15T00:00:00Z,С-В/16-10-2023/287836117,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-287836117,2023-10-16T00:00:00Z,1780193092266098688,
65362-16,WXT534,Р1620911,,И-АШ/12-10-2023/286003959,Непригодно,WXT530,Метеостанции автоматические,2023,"ФБУ ""КРАСНОЯРСКИЙ ЦСМ""",False,1-290475447,2023-10-12T00:00:00Z,1781250097396318208,
65362-16,WXT534,Р2220131,,И-АШ/12-10-2023/286003958,Непригодно,WXT530,Метеостанции автоматические,2023,"ФБУ ""КРАСНОЯРСКИЙ ЦСМ""",False,1-290475450,2023-10-12T00:00:00Z,1781250097418338304,
65362-16,WXT536,S4910632,2024-10-11T00:00:00Z,С-БТЦ/12-10-2023/286180932,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-286180932,2023-10-12T00:00:00Z,1779589929152544768,
65362-16,WXT536,S3820254,2024-10-10T00:00:00Z,С-В/11-10-2023/286943099,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-286943099,2023-10-11T00:00:00Z,1779925029455134720,
65362-16,WXT536,S3820303,2024-10-10T00:00:00Z,С-В/11-10-2023/286943097,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-286943097,2023-10-11T00:00:00Z,1779925029465620480,
65362-16,WXT536,S3820253,2024-10-10T00:00:00Z,С-В/11-10-2023/286943095,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-286943095,2023-10-11T00:00:00Z,1779925029483446272,
65362-16,WXT536,S3430101,2024-10-10T00:00:00Z,С-В/11-10-2023/286943096,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-286943096,2023-10-11T00:00:00Z,1779925029493932032,
40333-09,Нет модификации,F4220013,2024-10-08T00:00:00Z,С-В/09-10-2023/287560863,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-287560863,2023-10-09T00:00:00Z,1780105440958349312,
65362-16,WXT536,V1720242,2024-10-04T00:00:00Z,С-БТЦ/05-10-2023/284328313,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-284328313,2023-10-05T00:00:00Z,1778930782071422976,
65362-16,WXT536,R1640142,2024-10-04T00:00:00Z,С-В/05-10-2023/284625258,Пригодно,WXT530,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-284625258,2023-10-05T00:00:00Z,1779007574052438016,
40333-09,Нет модификации,Е0420021,2024-10-04T00:00:00Z,С-В/05-10-2023/284625255,Пригодно,WXT520,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-284625255,2023-10-05T00:00:00Z,1779007574072360960,
