mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_,sticker_num
68118-17,М-49М,45,2024-07-17T00:00:00Z,С-ДЮП/18-07-2023/263181454,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-263181454,2023-07-18T00:00:00Z,1774874285209288708,
68118-17,М-49М,43,2024-07-17T00:00:00Z,С-ДЮП/18-07-2023/263181455,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-263181455,2023-07-18T00:00:00Z,1774874285210337281,
68118-17,М-49М,44,2024-07-17T00:00:00Z,С-ДЮП/18-07-2023/263181456,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-263181456,2023-07-18T00:00:00Z,1774874285210337282,
68118-17,М - 49М,24,2024-07-17T00:00:00Z,С-ДЮП/18-07-2023/263868312,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-263868312,2023-07-18T00:00:00Z,1774874380820545538,
23266-06,М-49М,6,2024-07-16T00:00:00Z,С-ДЮП/17-07-2023/262795159,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795159,2023-07-17T00:00:00Z,1774872704554369026,
68118-17,М-49М,40,2024-07-16T00:00:00Z,С-ДЮП/17-07-2023/262795161,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795161,2023-07-17T00:00:00Z,1774874266390495236,
23266-06,М-49М,100,,И-БТЦ/14-07-2023/262134686,Непригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",False,1-262134686,2023-07-14T00:00:00Z,1774872730494042118,
23266-06,М-49М,3,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795164,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795164,2023-07-12T00:00:00Z,1774872704555417602,
23266-06,М-49М,6,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795166,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795166,2023-07-12T00:00:00Z,1774872704556466176,
23266-06,М-49М,58,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795168,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795168,2023-07-12T00:00:00Z,1774872704556466179,
23266-06,М-49М,7,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795178,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795178,2023-07-12T00:00:00Z,1774872704558563335,
68118-17,М-49М,39,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795604,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795604,2023-07-12T00:00:00Z,1774874266389446658,
68118-17,М-49М,41,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795605,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795605,2023-07-12T00:00:00Z,1774874266391543808,
68118-17,М-49М,72,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795165,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795165,2023-07-12T00:00:00Z,1774874266391543812,
68118-17,М-49М,12,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795169,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795169,2023-07-12T00:00:00Z,1774874266394689537,
68118-17,М-49М,22,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795174,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795174,2023-07-12T00:00:00Z,1774874266396786689,
68118-17,М-49М,40,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795606,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795606,2023-07-12T00:00:00Z,1774874266396786692,
68118-17,М-49М,42,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795607,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795607,2023-07-12T00:00:00Z,1774874266435584003,
68118-17,М-49М,51,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795610,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795610,2023-07-12T00:00:00Z,1774874266461798404,
68118-17,М-49М,52,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795611,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795611,2023-07-12T00:00:00Z,1774874266461798406,
68118-17,М-49М,30,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795603,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795603,2023-07-12T00:00:00Z,1774874266468089856,
68118-17,М-49М,53,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795612,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795612,2023-07-12T00:00:00Z,1774874266635862019,
68118-17,М-49М,54,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795613,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795613,2023-07-12T00:00:00Z,1774874266635862020,
68118-17,М-49М,55,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795614,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795614,2023-07-12T00:00:00Z,1774874266636910592,
68118-17,М-49М,56,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795615,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795615,2023-07-12T00:00:00Z,1774874266636910594,
68118-17,М-49М,57,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795616,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795616,2023-07-12T00:00:00Z,1774874266636910596,
68118-17,М-49М,58,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795618,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795618,2023-07-12T00:00:00Z,1774874266637959169,
68118-17,М-49М,59,2024-07-11T00:00:00Z,С-ДЮП/12-07-2023/262795621,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-262795621,2023-07-12T00:00:00Z,1774874266637959172,
68118-17,Стационарный вариант,6,2024-07-10T00:00:00Z,С-БАГ/11-07-2023/262218198,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""ГГО""",True,1-264791579,2023-07-11T00:00:00Z,1774874404145070083,
68118-17,М-49М,60,2024-07-10T00:00:00Z,С-АДА/11-07-2023/269387308,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""НПО ""ТАЙФУН""",True,1-269387308,2023-07-11T00:00:00Z,1774874541053444105,
68118-17,М-49М,60,2024-07-10T00:00:00Z,С-АДА/11-07-2023/269388748,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""НПО ""ТАЙФУН""",True,1-269388748,2023-07-11T00:00:00Z,1774874541197099011,
68118-17,М-49М,60,2024-07-10T00:00:00Z,С-АДА/11-07-2023/269392742,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""НПО ""ТАЙФУН""",True,1-269392742,2023-07-11T00:00:00Z,1774874541680492547,
23266-06,Нет модификации,41,,И-В/10-07-2023/261467972,Непригодно,М-49М,Станции метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",False,1-261467972,2023-07-10T00:00:00Z,1774872494587510791,
68118-17,Нет модификации,66,2024-07-09T00:00:00Z,С-В/10-07-2023/261568993,Пригодно,М-49М,Станции метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-261568993,2023-07-10T00:00:00Z,1774874120955101191,
68118-17,Нет модификации,10,2024-07-09T00:00:00Z,С-В/10-07-2023/263424091,Пригодно,М-49М,Станции метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-263424091,2023-07-10T00:00:00Z,1774874334488166402,
23266-06,М-49М,10,2024-06-29T00:00:00Z,С-ВЭГ/30-06-2023/257945923,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""СЕВЕРО-КАВКАЗСКОЕ УГМС""",True,1-257945923,2023-06-30T00:00:00Z,1774872480476823559,
68118-17,,3,2024-06-25T00:00:00Z,И-БАГ/26-06-2023/258440503,Непригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""ГГО""",False,1-258440503,2023-06-26T00:00:00Z,1774873995449991174,
68118-17,нет модификации,44,,И-БТУ/26-06-2023/256928805,Непригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""УРАЛЬСКОЕ УГМС""",False,1-256928805,2023-06-26T00:00:00Z,1774873910418866176,
68118-17,нет модификации,43,,И-БТУ/26-06-2023/256928806,Непригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""УРАЛЬСКОЕ УГМС""",False,1-256928806,2023-06-26T00:00:00Z,1774873910418866179,
68118-17,Нет модификации,23,2024-06-25T00:00:00Z,С-БЖЯ/26-06-2023/268860669,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""ЯКУТСКОЕ УГМС""",True,1-268860669,2023-06-26T00:00:00Z,1774874315004575749,
68118-17,нет модификации,44,2024-06-22T00:00:00Z,С-ВИУ/23-06-2023/256448467,Пригодно,М-49М,Станции метеорологические,2023,ФГБУ «Башкирское УГМС»,True,1-256448467,2023-06-23T00:00:00Z,1774874123504189443,
23266-06,М-49М,25,2024-06-21T00:00:00Z,С-ДЮП/22-06-2023/256326856,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-256326856,2023-06-22T00:00:00Z,1774872588595494922,
23266-06,М-49М,18,2024-06-21T00:00:00Z,С-ВЭГ/22-06-2023/256201420,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""СЕВЕРО-КАВКАЗСКОЕ УГМС""",True,1-256201420,2023-06-22T00:00:00Z,1774872575045795841,
23266-06,нет модификации,47,2024-06-20T00:00:00Z,С-БЖЯ/21-06-2023/256622921,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""ЯКУТСКОЕ УГМС""",True,1-256622921,2023-06-21T00:00:00Z,1774872176483106822,
68118-17,М-49М,11,2024-06-14T00:00:00Z,С-ВАМ/15-06-2023/254291635,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-254291635,2023-06-15T00:00:00Z,1774873893269405706,
68118-17,М-49М,152,2024-06-14T00:00:00Z,С-ВАМ/15-06-2023/254291638,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-254291638,2023-06-15T00:00:00Z,1774873893270454273,
68118-17,М-49М,29,2024-06-12T00:00:00Z,С-ДЮП/13-06-2023/253791184,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-253791184,2023-06-13T00:00:00Z,1774873775069724677,
68118-17,М-49М,27,2024-06-12T00:00:00Z,С-ДЮП/13-06-2023/253791185,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-253791185,2023-06-13T00:00:00Z,1774873775069724680,
68118-17,М-49М,28,2024-06-12T00:00:00Z,С-ДЮП/13-06-2023/253791187,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-253791187,2023-06-13T00:00:00Z,1774873775069724682,
68118-17,М-49М,26,2024-06-12T00:00:00Z,С-ДЮП/13-06-2023/253791188,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-253791188,2023-06-13T00:00:00Z,1774873775070773248,
23266-06,М-49М,52,2024-06-08T00:00:00Z,С-ДЮП/09-06-2023/253770409,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-253770409,2023-06-09T00:00:00Z,1774872251814903820,
23266-06,М-49М,78,2024-06-08T00:00:00Z,С-ДЮП/09-06-2023/253770411,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-253770411,2023-06-09T00:00:00Z,1774872251818049537,
23266-06,М-49М,2,2024-06-08T00:00:00Z,С-ДЮП/09-06-2023/253770412,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-253770412,2023-06-09T00:00:00Z,1774872251818049538,
23266-06,М-49М,3,2024-06-08T00:00:00Z,С-ДЮП/09-06-2023/253770413,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-253770413,2023-06-09T00:00:00Z,1774872251819098116,
23266-02,М-49М,17,2024-06-08T00:00:00Z,С-ДЮП/09-06-2023/253770408,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-253770408,2023-06-09T00:00:00Z,1774859206919192579,
23266-02,М-49М,27,2024-06-08T00:00:00Z,С-ДЮП/09-06-2023/253770410,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-253770410,2023-06-09T00:00:00Z,1774859206960087043,
68118-17,М-49М,71,2024-06-08T00:00:00Z,С-ДЮП/09-06-2023/253770406,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-253770406,2023-06-09T00:00:00Z,1774873770654171142,
68118-17,М-49М,28,2024-06-08T00:00:00Z,С-ДЮП/09-06-2023/253770407,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-253770407,2023-06-09T00:00:00Z,1774873770658365444,
68118-17,М-49М,8,2024-06-05T00:00:00Z,С-БЯ/06-06-2023/252483425,Пригодно,М-49М,Станции метеорологические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-252483425,2023-06-06T00:00:00Z,1774873886782914566,
23266-06,нет модификации,6,2024-06-04T00:00:00Z,С-БТУ/05-06-2023/253752154,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""УРАЛЬСКОЕ УГМС""",True,1-276673235,2023-06-05T00:00:00Z,1776724983282663424,
23266-06,М-49М,98,2024-06-04T00:00:00Z,С-БТЦ/05-06-2023/252403313,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-252403313,2023-06-05T00:00:00Z,1774872376574476289,
23266-06,Нет модификации,113,2024-05-31T00:00:00Z,С-БТЯ/01-06-2023/250657795,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""МУРМАНСКОЕ УГМС""",True,1-250657795,2023-06-01T00:00:00Z,1774872269550518280,
23266-06,М-49М,105,,И-БТЦ/01-06-2023/252607991,Непригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",False,1-252607991,2023-06-01T00:00:00Z,1774872406645538817,
23266-06,М-49М,58,2024-05-29T00:00:00Z,С-ДЮП/30-05-2023/251652101,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-251652101,2023-05-30T00:00:00Z,1774872220536930305,
23266-06,М-49М,62,2024-05-29T00:00:00Z,С-ДЮП/30-05-2023/251652103,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-251652103,2023-05-30T00:00:00Z,1774872220536930309,
23266-06,М-49М,19,2024-05-29T00:00:00Z,С-ДЮП/30-05-2023/251652107,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-251652107,2023-05-30T00:00:00Z,1774872220537978880,
68118-17,М-49М,57,2024-05-29T00:00:00Z,С-ДЮП/30-05-2023/251652106,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-259424665,2023-05-30T00:00:00Z,1774874237414146049,
68118-17,М-49М,113,2024-05-29T00:00:00Z,С-ДЮП/30-05-2023/251652102,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-251652102,2023-05-30T00:00:00Z,1774873721127829508,
68118-17,Нет модификации,19,2024-05-24T00:00:00Z,С-В/25-05-2023/248817451,Пригодно,М-49М,Станции метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-248817451,2023-05-25T00:00:00Z,1774873557656928260,
23266-06,с датчиком ветра малогабаритным ДВМ,17,2024-05-22T00:00:00Z,С-ВИУ/23-05-2023/248248491,Пригодно,М-49М,Станции метеорологические,2023,ФГБУ «Башкирское УГМС»,True,1-248248491,2023-05-23T00:00:00Z,1774872120730320905,
23266-06,нет модификации,7,2024-05-21T00:00:00Z,С-ВИУ/22-05-2023/247833099,Пригодно,М-49М,Станции метеорологические,2023,ФГБУ «Башкирское УГМС»,True,1-247833099,2023-05-22T00:00:00Z,1774872035060613130,
68118-17,М-49М,3,2024-05-17T00:00:00Z,С-ДЮП/18-05-2023/247260134,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-247260134,2023-05-18T00:00:00Z,1774873744990273544,
68118-17,М-49М,5,2024-05-17T00:00:00Z,С-ДЮП/18-05-2023/247260136,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-247260136,2023-05-18T00:00:00Z,1774873744991322115,
68118-17,М-49М,4,2024-05-17T00:00:00Z,С-ДЮП/18-05-2023/247260137,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-247260137,2023-05-18T00:00:00Z,1774873744991322117,
23266-06,М-49М,36,2024-05-15T00:00:00Z,С-ДЮП/16-05-2023/250056067,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-250056067,2023-05-16T00:00:00Z,1774872257880915968,
68118-17,М-49М,38,2024-05-10T00:00:00Z,С-ДЮП/11-05-2023/246286851,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-246286851,2023-05-11T00:00:00Z,1774873582541733892,
68118-17,М-49М,37,2024-05-10T00:00:00Z,С-ДЮП/11-05-2023/246286852,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-246286852,2023-05-11T00:00:00Z,1774873582541733893,
68118-17,М-49М,36,2024-05-10T00:00:00Z,С-ДЮП/11-05-2023/246286853,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-246286853,2023-05-11T00:00:00Z,1774873582542782464,
23266-06,М-49М,33,2024-05-10T00:00:00Z,С-МА/11-05-2023/244654042,Пригодно,М-49М,Станции метеорологические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-244654042,2023-05-11T00:00:00Z,1774872052550860805,
68118-17,Нет модификации,20,2024-04-26T00:00:00Z,С-В/27-04-2023/243605557,Пригодно,М-49М,Станции метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-243605557,2023-04-27T00:00:00Z,1774873544360984579,
68118-17,Нет модификации,43,2024-04-26T00:00:00Z,С-В/27-04-2023/243605558,Пригодно,М-49М,Станции метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-243605558,2023-04-27T00:00:00Z,1774873544360984580,
68118-17,М-49М,30,2024-04-25T00:00:00Z,С-ББЕ/26-04-2023/242357019,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""Приморское УГМС""",True,1-242357019,2023-04-26T00:00:00Z,1774873419793301507,
23266-02,М-49М,3,2024-04-19T00:00:00Z,С-ДЮП/20-04-2023/242674626,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-242674626,2023-04-20T00:00:00Z,1774857505909768193,
68118-17,М-49М,21,2024-04-19T00:00:00Z,С-ДЮП/20-04-2023/242673580,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-242673580,2023-04-20T00:00:00Z,1774873480924233728,
68118-17,М-49М,1,2024-04-19T00:00:00Z,С-ДЮП/20-04-2023/242673582,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-242673582,2023-04-20T00:00:00Z,1774873480924233730,
68118-17,М-49М,34,2024-04-19T00:00:00Z,С-ДЮП/20-04-2023/242673583,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-242673583,2023-04-20T00:00:00Z,1774873480924233732,
68118-17,М-49М,33,2024-04-19T00:00:00Z,С-ДЮП/20-04-2023/242673585,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-242673585,2023-04-20T00:00:00Z,1774873480924233734,
68118-17,М-49М,32,2024-04-19T00:00:00Z,С-ДЮП/20-04-2023/242673587,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-242673587,2023-04-20T00:00:00Z,1774873480925282304,
68118-17,М-49М,31,2024-04-19T00:00:00Z,С-ДЮП/20-04-2023/242673588,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-242673588,2023-04-20T00:00:00Z,1774873480925282306,
68118-17,М-49М,45,2024-04-19T00:00:00Z,С-ДЮП/20-04-2023/242674625,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-242674625,2023-04-20T00:00:00Z,1774873481310109698,
23266-06,М-49М,33,2024-04-16T00:00:00Z,С-МА/17-04-2023/239474400,Пригодно,М-49М,Станции метеорологические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-239474400,2023-04-17T00:00:00Z,1774873294540898311,
23266-06,М-49М,33,,И-МА/17-04-2023/239474403,Непригодно,М-49М,Станции метеорологические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-239474403,2023-04-17T00:00:00Z,1774873294541946880,
68118-17,М-49М,99,2024-04-12T00:00:00Z,С-БТЦ/13-04-2023/239895856,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-239895856,2023-04-13T00:00:00Z,1774875002470924288,
23266-06,М-49М,64,2024-04-12T00:00:00Z,С-БТЦ/13-04-2023/238715680,Пригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-238715680,2023-04-13T00:00:00Z,1774873402187710464,
68118-17,Нет модификации,13,2024-04-09T00:00:00Z,С-В/10-04-2023/239752904,Пригодно,М-49М,Станции метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-239752904,2023-04-10T00:00:00Z,1774874987190026246,
68118-17,М-49М,35,2024-04-06T00:00:00Z,С-ДЮП/07-04-2023/238461689,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-238461689,2023-04-07T00:00:00Z,1774875005336682497,
68118-17,М-49М,46,2024-04-06T00:00:00Z,С-ДЮП/07-04-2023/238509749,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-238509749,2023-04-07T00:00:00Z,1774875008628162565,
68118-17,М-49М,72,2024-04-06T00:00:00Z,С-ДЮП/07-04-2023/238509755,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-238509755,2023-04-07T00:00:00Z,1774875008628162568,
23266-06,М-49М,27,2024-04-06T00:00:00Z,С-ДЮП/07-04-2023/238509751,Пригодно,М-49М,Станции метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-238509751,2023-04-07T00:00:00Z,1774873386293395461,
23266-06,М-49М,57,2024-04-05T00:00:00Z,С-МА/06-04-2023/236833143,Пригодно,М-49М,Станции метеорологические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-236833143,2023-04-06T00:00:00Z,1774873358153809925,
23266-06,М-49М,60,2024-04-05T00:00:00Z,С-МА/06-04-2023/236833146,Пригодно,М-49М,Станции метеорологические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-236833146,2023-04-06T00:00:00Z,1774873358153809929,
23266-06,М-49М,55,2024-04-05T00:00:00Z,С-МА/06-04-2023/236833148,Пригодно,М-49М,Станции метеорологические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-236833148,2023-04-06T00:00:00Z,1774873358154858497,
23266-06,М-49М,21,,И-БТЦ/30-03-2023/234797216,Непригодно,М-49М,Станции метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",False,1-241783798,2023-03-30T00:00:00Z,1774871962534805504,
23266-06,М-49М,60,2024-03-28T00:00:00Z,С-МА/29-03-2023/234598538,Пригодно,М-49М,Станции метеорологические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-234598538,2023-03-29T00:00:00Z,1774873139511033862,
