mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_,sticker_num
40331-14,Vantage Pro2,BB180417012,2024-05-04T00:00:00Z,С-БТЦ/05-05-2023/244239279,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-244239279,2023-05-05T00:00:00Z,1774870501947080706,
40331-14,Vantage Pro2,BF200720015,2024-05-04T00:00:00Z,С-БТЦ/05-05-2023/244239284,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-244239284,2023-05-05T00:00:00Z,1774870503258849281,
40331-14,Vantage Pro2,BF200720012,2024-05-04T00:00:00Z,С-БТЦ/05-05-2023/244239286,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-244239286,2023-05-05T00:00:00Z,1774870503258849282,
40331-14,Vantage Pro2,BF200707023,2024-05-04T00:00:00Z,С-БТЦ/05-05-2023/244239288,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-244239288,2023-05-05T00:00:00Z,1774870503258849284,
40331-14,Vantage Pro2,BF201119017,2024-05-04T00:00:00Z,С-БТЦ/05-05-2023/244239282,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-250099079,2023-05-05T00:00:00Z,1774870777920749570,
40331-14,Vantage Pro 2,AZ170509021,2024-05-02T00:00:00Z,С-ДЮП/03-05-2023/245337548,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-245337548,2023-05-03T00:00:00Z,1774870655412469760,
40331-14,Нет модификации,AS160104033,2024-05-01T00:00:00Z,С-В/02-05-2023/243604231,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-243604231,2023-05-02T00:00:00Z,1774870570587914242,
40331-14,модель 6152CEU,AS160405023,2024-04-27T00:00:00Z,С-БЧ/28-04-2023/244095178,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,ФБУ «КУЗБАССКИЙ ЦСМ»,True,1-244095178,2023-04-28T00:00:00Z,1774871662651506694,
40331-14,модель 6152CEU,BD190404028,2024-04-27T00:00:00Z,С-БЧ/28-04-2023/244095179,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,ФБУ «КУЗБАССКИЙ ЦСМ»,True,1-244095179,2023-04-28T00:00:00Z,1774871662657798150,
40331-14,Vantage Pro2,BF221018022,2024-04-26T00:00:00Z,С-ДЮП/27-04-2023/242232093,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-242232093,2023-04-27T00:00:00Z,1774871893061402630,
40331-14,Нет модификации,BF221003038,2024-04-26T00:00:00Z,С-В/27-04-2023/242945635,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-242945635,2023-04-27T00:00:00Z,1774871833283133451,
40331-14,Нет модификации,AZ170120063,2024-04-23T00:00:00Z,С-В/24-04-2023/241276404,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-241276404,2023-04-24T00:00:00Z,1774871883767873536,
40331-14,Нет модификации,BF200122038,2024-04-23T00:00:00Z,С-В/24-04-2023/241276406,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-241276406,2023-04-24T00:00:00Z,1774871883767873541,
40331-14,Нет модификации,ВF200122027,2024-04-23T00:00:00Z,С-В/24-04-2023/241811568,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-241811568,2023-04-24T00:00:00Z,1774870532530896899,
40331-14,Нет модификации,BF200122026,2024-04-23T00:00:00Z,С-В/24-04-2023/241811569,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-241811569,2023-04-24T00:00:00Z,1774870532530896900,
40331-14,Нет модификации,BE190808031,2024-04-23T00:00:00Z,С-В/24-04-2023/241811570,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-241811570,2023-04-24T00:00:00Z,1774870532530896901,
40331-09,Vantage Pro2,А70710D81N,2024-04-20T00:00:00Z,С-ДЮП/21-04-2023/242842904,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-242842904,2023-04-21T00:00:00Z,1774869818829176833,
40331-09,Vantage Pro2,АМ131205017,2024-04-20T00:00:00Z,С-СЕ/21-04-2023/241924446,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФБУ ""УРАЛТЕСТ""",True,1-241924446,2023-04-21T00:00:00Z,1774868868311810049,
40331-14,Vantage Pro 2,BF221018015,2024-04-19T00:00:00Z,С-ДЮП/20-04-2023/242187847,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-242187847,2023-04-20T00:00:00Z,1774871872527138820,
40331-14,Vantage Pro2,AZ170710008,2024-04-19T00:00:00Z,С-МА/20-04-2023/240268154,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-240268154,2023-04-20T00:00:00Z,1774871704836767751,
40331-14,Vantage Pro2,AZ170710008,,И-МА/20-04-2023/240268156,Непригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-240268156,2023-04-20T00:00:00Z,1774871704837816320,
40331-14,Vantage Pro2,BF210211024,2024-04-19T00:00:00Z,С-МА/20-04-2023/240268218,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-240268218,2023-04-20T00:00:00Z,1774871704840962048,
40331-14,Vantage Pro 2,ВЕ181001016,2024-04-18T00:00:00Z,С-ДЮП/19-04-2023/242202646,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-242202646,2023-04-19T00:00:00Z,1774871881388654592,
40331-14,Vantage Pro2,BF210113027,2024-04-17T00:00:00Z,С-БТЦ/18-04-2023/239895859,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-239895859,2023-04-18T00:00:00Z,1774871875392897031,
40331-14,Vantage Pro2,BF210113022,2024-04-17T00:00:00Z,С-БТЦ/18-04-2023/239895860,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-239895860,2023-04-18T00:00:00Z,1774871875393945608,
40331-14,Vantage Pro2,BF210113028,2024-04-17T00:00:00Z,С-БТЦ/18-04-2023/239895861,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-239895861,2023-04-18T00:00:00Z,1774871875742072834,
40331-14,Vantage Pro2,BF210113019,2024-04-17T00:00:00Z,С-БТЦ/18-04-2023/239895862,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-239895862,2023-04-18T00:00:00Z,1774871875742072836,
40331-14,Vantage Pro2,BF210113018,2024-04-17T00:00:00Z,С-БТЦ/18-04-2023/239895863,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-239895863,2023-04-18T00:00:00Z,1774871875743121409,
40331-14,Vantage Pro2,BF210113029,2024-04-17T00:00:00Z,С-БТЦ/18-04-2023/239895864,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-239895864,2023-04-18T00:00:00Z,1774871875743121411,
40331-14,Vantage Pro2,BF210113017,2024-04-17T00:00:00Z,С-БТЦ/18-04-2023/239895865,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-239895865,2023-04-18T00:00:00Z,1774871875743121415,
